links,url,text
How the White House botched the Neera Tanden nomination,https://www.politico.com/news/2021/02/23/neera-tanden-confirmation-471265,"Tanden’s nomination became imperiled last Friday when Sen. Joe Manchin (D-W.Va.) announced his opposition, a development that took Democrats by surprise. But the seeds of her rocky reception on the Hill were planted with White House miscalculations weeks beforehand — among them, that moderate Senate Democrats would rally behind the president’s slate of nominees and that Republican resistance would soften."
Democrats' $1.9T Covid aid bill faces the Senate chopping block,https://www.politico.com/news/2021/02/24/democrats-covid-stimulus-budget-senate-471324,"“I think they’ll be in the final package,” Finance Committee Chair Ron Wyden (D-Ore.) said of the health subsidies on Monday. “This will help people who are getting hammered by health care costs.”"
Biden orders supply chain review for 4 industries,https://www.politico.com/news/2021/02/24/biden-executive-order-supply-chain-industries-471304,"“We’re going to get out of the business of reacting to supply chain crises as they arise, and get into the business of getting ahead of future supply chain problems,” one of the senior administration officials said."
Top Senate Republican has 'serious concerns' over Pentagon policy pick,https://www.politico.com/news/2021/02/23/colin-kahl-senate-republican-pentagon-471268,"“Sen. [Jim] Inhofe is still reviewing Mr. Kahl’s nomination closely and looks forward to hearing from him on these issues in the coming weeks,"" a spokesperson for Inhofe said. ""He has serious concerns with some of the policy positions that Mr. Kahl has taken in the past.”"
Dems clash over Biden-era police bill after 'defund' attacks,https://www.politico.com/news/2021/02/24/democrats-defund-police-471201,"As the House prepares to vote on a sweeping police reform bill next week, a small group of moderate Democrats is privately pressuring leadership to water down one of the most controversial aspects of the legislation, wary of reliving their November nightmare in the midterm election and eager for a bipartisan solution now that Joe Biden is in the White House."
Dems clash over Biden-era police bill after 'defund' attacks,https://www.politico.com/news/2021/02/24/democrats-defund-police-471201,"The issue now in dispute — a legal doctrine that essentially shields police officers from civil lawsuits — has been a key demand for racial justice activists since the death of George Floyd triggered nationwide protests last summer. Qualified immunity protection, critics say, makes it nearly impossible to hold police officers accountable for monetary damages for crimes committed on the job."
‘It can only get better’: Linda Thomas-Greenfield headed to crisis-plagued U.N.,https://www.politico.com/news/2021/02/23/un-ambassador-linda-thomas-greenfield-471172,Thomas-Greenfield is the fifth consecutive woman to be confirmed as U.S. Ambassador to the United Nations. Five of the 15 Security Council ambassadors are women.
Texas disaster puts Beto O’Rourke back in business,https://www.politico.com/news/2021/02/24/beto-orourke-texas-governor-471254,"O’Rourke’s political prospects — like those of every Texas Democrat — appeared to significantly dim following the November elections, with Republican victories in the state grounding Democrats’ once-sky-high expectations there and seeming to confirm the GOP’s continued dominance. Donald Trump carried the state by more than 5 percentage points, and Republican Sen. John Cornyn won reelection by nearly 10 points."
How the White House botched the Neera Tanden nomination,https://www.politico.com/news/2021/02/23/neera-tanden-confirmation-471265,"But he found her conduct “not consistent with how I’ve voted in the past,” he said, “and the criticisms that I’ve leveled at others in the past for their mean tweets. And not consistent with the president’s vision of a more friendly environment.”"
Federal judge deals Biden another blow on 100-day deportation ban,https://www.politico.com/news/2021/02/24/texas-judge-biden-deportation-ban-471315,"The ruling was not without a bright spot for Biden. Tipton did not block the entire DHS memo, explicitly saying in his ruling that: “This Order does not prohibit the Government from carrying out or adhering to the January 20 Memorandum’s other sections,” including a DHS-wide review of policies and practices tied to immigration enforcement and interim civil enforcement guidelines."
‘It can only get better’: Linda Thomas-Greenfield headed to crisis-plagued U.N.,https://www.politico.com/news/2021/02/23/un-ambassador-linda-thomas-greenfield-471172,"Thomas-Greenfield will arrive at the global body’s New York headquarters surrounded by global problems, including a U.N. funding shortfall to which the U.S. has itself contributed."
Texas disaster puts Beto O’Rourke back in business,https://www.politico.com/news/2021/02/24/beto-orourke-texas-governor-471254,"“He may still get adoring fans who fawn over him around the country,” he said, but “voters in Texas have not been enamored.”"
Democrats' $1.9T Covid aid bill faces the Senate chopping block,https://www.politico.com/news/2021/02/24/democrats-covid-stimulus-budget-senate-471324,Some outside experts also agree with Wyden.
Biden administration sending masks to poor communities,https://www.politico.com/news/2021/02/24/biden-administration-sending-americans-masks-471335,"Zients on Wednesday said such a sweeping initiative would have been a ""good idea"" months ago, but he noted that masks are now widely available for most people."
"Lawrence Ferlinghetti, poet and activist, dies at 101",https://www.politico.com/news/2021/02/23/lawrence-ferlinghetti-poet-activist-dies-471233,"SAN FRANCISCO — Lawrence Ferlinghetti, the poet, publisher, bookseller and activist who helped launch the Beat movement in the 1950s and embody its curious and rebellious spirit well into the 21st century, has died at age 101."
Texas disaster puts Beto O’Rourke back in business,https://www.politico.com/news/2021/02/24/beto-orourke-texas-governor-471254,"“After all of Texas freezes over because of poor leadership, I think it’s a different state of Texas than it was two weeks ago,” said Mikal Watts, a San Antonio-based lawyer and major Democratic money bundler."
